Name,NOC,Discipline,Last name,First name,Name2,
REID Melissa,Great Britain,Golf,Reid,Melissa,Reid Melissa,
REID Tayler,New Zealand,Triathlon,Reid,Tayler,Reid Tayler,
REID Zac,New Zealand,Swimming,Reid,Zac,Reid Zac,
REINHARDT Theo,Germany,Cycling Track,Reinhardt,Theo,Reinhardt Theo,
REINIER,Brazil,Football,Reinier,,Reinier,
REINKIND Harald,Norway,Handball,Reinkind,Harald,Reinkind Harald,
REINLE Cynthia,Switzerland,Athletics,Reinle,Cynthia,Reinle Cynthia,
REINOSO Sofia,Mexico,Canoe Slalom,Reinoso,Sofia,Reinoso Sofia,
REISTAD Henny,Norway,Handball,Reistad,Henny,Reistad Henny,
REITSHAMMER Bernhard,Austria,Swimming,Reitshammer,Bernhard,Reitshammer Bernhard,
REITZ Christian,Germany,Shooting,Reitz,Christian,Reitz Christian,
REIZLIN Igor,Ukraine,Fencing,Reizlin,Igor,Reizlin Igor,
REJEPOV Rejepbay,Turkmenistan,Weightlifting,Rejepov,Rejepbay,Rejepov Rejepbay,
REMARENCO Ivan,United Arab Emirates,Judo,Remarenco,Ivan,Remarenco Ivan,
REMILI Nedim,France,Handball,Remili,Nedim,Remili Nedim,
RENDSCHMIDT Max,Germany,Canoe Sprint,Rendschmidt,Max,Rendschmidt Max,
RENE Marvin,France,Athletics,Rene,Marvin,Rene Marvin,
RENGERUK Lilian Kasait,Kenya,Athletics,Rengeruk,Lilian Kasait,Rengeruk Lilian Kasait,
RENNIE Gabi,New Zealand,Football,Rennie,Gabi,Rennie Gabi,
RENSHALL Lucy,Great Britain,Judo,Renshall,Lucy,Renshall Lucy,
RENSHAW Molly,Great Britain,Swimming,Renshaw,Molly,Renshaw Molly,
REPACHOLI Daniel,Australia,Shooting,Repacholi,Daniel,Repacholi Daniel,
REPISKA Martina,Slovakia,Badminton,Repiska,Martina,Repiska Martina,
REPIYALLAGE Chamara,Sri Lanka,Judo,Repiyallage,Chamara,Repiyallage Chamara,
RESHETNIKOV Veniamin,ROC,Fencing,Reshetnikov,Veniamin,Reshetnikov Veniamin,
RESSEL Dominic,Germany,Judo,Ressel,Dominic,Ressel Dominic,
RESTIVO Matteo,Italy,Swimming,Restivo,Matteo,Restivo Matteo,
RESTREPO GARCIA Daniel,Colombia,Diving,Restrepo Garcia,Daniel,Restrepo Garcia Daniel,
RETEGUI Micaela,Argentina,Hockey,Retegui,Micaela,Retegui Micaela,
RETO Paula,South Africa,Golf,Reto,Paula,Reto Paula,
RETORNAZ Aloise,France,Sailing,Retornaz,Aloise,Retornaz Aloise,
RETZIUS Lene Onsrud,Norway,Athletics,Retzius,Lene Onsrud,Retzius Lene Onsrud,
REUS Julian,Germany,Athletics,Reus,Julian,Reus Julian,
REUSSER Marlen,Switzerland,Cycling Road,Reusser,Marlen,Reusser Marlen,
REVISHVILI Irakli,Georgia,Swimming,Revishvili,Irakli,Revishvili Irakli,
REVOL Gaston,Argentina,Rugby Sevens,Revol,Gaston,Revol Gaston,
REW Quentin,New Zealand,Athletics,Rew,Quentin,Rew Quentin,
REXHEPI Arbresha,North Macedonia,Judo,Rexhepi,Arbresha,Rexhepi Arbresha,
REY Matias Alejandro,Argentina,Hockey,Rey,Matias Alejandro,Rey Matias Alejandro,
REYES Denyi,Dominican Republic,Baseball/Softball,Reyes,Denyi,Reyes Denyi,
REYES PLA Enmanuel,Spain,Boxing,Reyes,PLA Enmanuel,Reyes Pla Enmanuel,
REYNOLDS Heimana,United States of America,Skateboarding,Reynolds,Heimana,Reynolds Heimana,
REYNOLDS Lauren,Australia,Cycling BMX Racing,Reynolds,Lauren,Reynolds Lauren,
REYNOLDS Shannon,Australia,Canoe Sprint,Reynolds,Shannon,Reynolds Shannon,
REZAEIFAR Navid,Islamic Republic of Iran,Basketball,Rezaeifar,Navid,Rezaeifar Navid,
REZELMAN Timothy,South Africa,Water Polo,Rezelman,Timothy,Rezelman Timothy,
REZENDE Bruno Mossa,Brazil,Volleyball,Rezende,Bruno Mossa,Rezende Bruno Mossa,
REZENDE Renato,Brazil,Cycling BMX Racing,Rezende,Renato,Rezende Renato,
REZK MOSTAFA HAFEZ Yousry,Egypt,Boxing,Rezk Mostafa Hafez,Yousry,Rezk Mostafa Hafez Yousry,
REZNICHENKO Darya,Uzbekistan,Athletics,Reznichenko,Darya,Reznichenko Darya,
REZNIK Kateryna,Ukraine,Artistic Swimming,Reznik,Kateryna,Reznik Kateryna,
REZOLA VOISARD Ruben,Argentina,Canoe Sprint,Rezola Voisard,Ruben,Rezola Voisard Ruben,
RI Haku,Japan,Volleyball,Ri,Haku,Ri Haku,
RIABUSHENKO Aleksandr,Belarus,Cycling Road,Riabushenko,Aleksandr,Riabushenko Aleksandr,
RIBEIRO Aline,Brazil,Rugby Sevens,Ribeiro,Aline,Ribeiro Aline,
RIBEIRO Gustavo,Portugal,Skateboarding,Ribeiro,Gustavo,Ribeiro Gustavo,
RIBEIRO Joao,Portugal,Canoe Sprint,Ribeiro,Joao,Ribeiro Joao,
RIBEIRO Sara Catarina,Portugal,Athletics,Ribeiro,Sara Catarina,Ribeiro Sara Catarina,
RICCHI Beatrice,Italy,Baseball/Softball,Ricchi,Beatrice,Ricchi Beatrice,
RICH-BAGHUELOU Jay,Australia,Football,Rich-Baghuelou,Jay,Rich-Baghuelou Jay,
RICHARDS Alexander,United States of America,Rowing,Richards,Alexander,Richards Alexander,
RICHARDS Evie,Great Britain,Cycling Mountain Bike,Richards,Evie,Richards Evie,
RICHARDS Jereem,Trinidad and Tobago,Athletics,Richards,Jereem,Richards Jereem,
RICHARDS Matthew,Great Britain,Swimming,Richards,Matthew,Richards Matthew,
RICHARDSON Matthew,Australia,Cycling Track,Richardson,Matthew,Richardson Matthew,
RICHARDSON Melvyn,France,Handball,Richardson,Melvyn,Richardson Melvyn,
RICHARDSSON Camilla,Finland,Athletics,Richardsson,Camilla,Richardsson Camilla,
RICHARLISON,Brazil,Football,Richarlison,,Richarlison,
RICHTER Marco,Germany,Football,Richter,Marco,Richter Marco,
RICHTER Sergey,Israel,Shooting,Richter,Sergey,Richter Sergey,
RICKETTS Shanieka,Jamaica,Athletics,Ricketts,Shanieka,Ricketts Shanieka,
RICKLES Nick,Israel,Baseball/Softball,Rickles,Nick,Rickles Nick,
RIDENOUR Payton,United States of America,Cycling BMX Racing,Ridenour,Payton,Ridenour Payton,
RIDGE Amy,Australia,Water Polo,Ridge,Amy,Ridge Amy,
RIEDEMANN Laura,Germany,Swimming,Riedemann,Laura,Riedemann Laura,
RIEDER Celine,Germany,Swimming,Rieder,Celine,Rieder Celine,
RIENDEAU Vincent,Canada,Diving,Riendeau,Vincent,Riendeau Vincent,
RIERA ZUZUARREGUI Lola,Spain,Hockey,Riera,ZUZUARREGUI Lola,Riera Zuzuarregui Lola,
RIGNEY Tara,Australia,Rowing,Rigney,Tara,Rigney Tara,
RII Riilio,Vanuatu,Rowing,Rii,Riilio,Rii Riilio,
RILEY Ali,New Zealand,Football,Riley,Ali,Riley Ali,
RILEY Jacob,United States of America,Athletics,Riley,Jacob,Riley Jacob,
RINDOM Anne-Marie,Denmark,Sailing,Rindom,Anne-Marie,Rindom Anne-Marie,
RINER Teddy,France,Judo,Riner,Teddy,Riner Teddy,
RINGER Richard,Germany,Athletics,Ringer,Richard,Ringer Richard,
RISELEY Jeffrey,Australia,Athletics,Riseley,Jeffrey,Riseley Jeffrey,
RISHONY Shira,Israel,Judo,Rishony,Shira,Rishony Shira,
RISKE Alison,United States of America,Tennis,Riske,Alison,Riske Alison,
RISSVEDS Jenny,Sweden,Cycling Mountain Bike,Rissveds,Jenny,Rissveds Jenny,
RITSEMA Nelson,Netherlands,Rowing,Ritsema,Nelson,Ritsema Nelson,
RITTER Saulius,Lithuania,Rowing,Ritter,Saulius,Ritter Saulius,
RIVAS Claudia,Mexico,Triathlon,Rivas,Claudia,Rivas Claudia,
RIVAS QUIJADA Willner Enrique,Venezuela,Volleyball,Rivas,QUIJADA Willner Enrique,Rivas Quijada Willner Enrique,
RIVAS Rigoberto,Honduras,Football,Rivas,Rigoberto,Rivas Rigoberto,
RIVASZ-TOTH Norbert,Hungary,Athletics,Rivasz-Toth,Norbert,Rivasz-Toth Norbert,
RIVERA BRENS Prisilla,Dominican Republic,Volleyball,Rivera Brens,Prisilla,Rivera Brens Prisilla,
RIVERA Coryn,United States of America,Cycling Road,Rivera,Coryn,Rivera Coryn,
RIVERA FIGUEROA Yankiel,Puerto Rico,Boxing,Rivera,FIGUEROA Yankiel,Rivera Figueroa Yankiel,
RIVEROS Barbara,Chile,Triathlon,Riveros,Barbara,Riveros Barbara,
RIVIERE Jayde,Canada,Football,Riviere,Jayde,Riviere Jayde,
RIVIERE Mathilde,France,Wrestling,Riviere,Mathilde,Riviere Mathilde,
RIWAI Viniana,Fiji,Rugby Sevens,Riwai,Viniana,Riwai Viniana,
RIZAEV Irek,ROC,Cycling BMX Freestyle,Rizaev,Irek,Rizaev Irek,
RIZZA Manfredi,Italy,Canoe Sprint,Rizza,Manfredi,Rizza Manfredi,
RIZZO Tatiana Soledad,Argentina,Volleyball,Rizzo,Tatiana Soledad,Rizzo Tatiana Soledad,
ROACH Aidan,Australia,Water Polo,Roach,Aidan,Roach Aidan,
ROACHE Dietrich Peter,Australia,Rugby Sevens,Roache,Dietrich Peter,Roache Dietrich Peter,
ROBERT Benjamin,France,Athletics,Robert,Benjamin,Robert Benjamin,
ROBERT-MICHON Melina,France,Athletics,Robert-Michon,Melina,Robert-Michon Melina,
ROBERTS Daniel,United States of America,Athletics,Roberts,Daniel,Roberts Daniel,
ROBERTS Ellen,Australia,Baseball/Softball,Roberts,Ellen,Roberts Ellen,
ROBERTS Hannah,United States of America,Cycling BMX Freestyle,Roberts,Hannah,Roberts Hannah,
ROBERTS Jaime,Australia,Canoe Sprint,Roberts,Jaime,Roberts Jaime,
ROBERTS Jamina,Sweden,Handball,Roberts,Jamina,Roberts Jamina,
ROBERTS Samantha,Antigua and Barbuda,Swimming,Roberts,Samantha,Roberts Samantha,
ROBERTS Wesley Tikiariki,Cook Islands,Swimming,Roberts,Wesley Tikiariki,Roberts Wesley Tikiariki,
ROBERTSON David,United States of America,Baseball/Softball,Robertson,David,Robertson David,
ROBERTSON Michaela,New Zealand,Football,Robertson,Michaela,Robertson Michaela,
ROBERTSON Sarah,Great Britain,Hockey,Robertson,Sarah,Robertson Sarah,
ROBERTSON Zane,New Zealand,Athletics,Robertson,Zane,Robertson Zane,
ROBINSON Brett,Australia,Athletics,Robinson,Brett,Robinson Brett,
ROBINSON Kelsey,United States of America,Volleyball,Robinson,Kelsey,Robinson Kelsey,
ROBLE Stephanie,United States of America,Sailing,Roble,Stephanie,Roble Stephanie,
ROBLES Alvaro,Spain,Table Tennis,Robles,Alvaro,Robles Alvaro,
ROBLES Carolina,Spain,Athletics,Robles,Carolina,Robles Carolina,
ROBLES Sarah Elizabeth,United States of America,Weightlifting,Robles,Sarah Elizabeth,Robles Sarah Elizabeth,
ROBU Marin,Republic of Moldova,Weightlifting,Robu,Marin,Robu Marin,
ROCEK Aisha,Italy,Rowing,Rocek,Aisha,Rocek Aisha,
ROCHA de SENA Erica,Brazil,Athletics,Rocha De Sena,Erica,Rocha De Sena Erica,
ROCHA Salome,Portugal,Athletics,Rocha,Salome,Rocha Salome,
ROCHE Mark,Ireland,Rugby Sevens,Roche,Mark,Roche Mark,
ROCHE Nicolas,Ireland,Cycling Road,Roche,Nicolas,Roche Nicolas,
ROCO Karen,Chile,Canoe Sprint,Roco,Karen,Roco Karen,
RODALLEGAS CARVAJAL Brayan Santiago,Colombia,Weightlifting,Rodallegas Carvajal,Brayan Santiago,Rodallegas Carvajal Brayan Santiago,
RODAS OCHOA Manuel Oseas,Guatemala,Cycling Road,Rodas,OCHOA Manuel Oseas,Rodas Ochoa Manuel Oseas,
RODDAR Julia,Sweden,Football,Roddar,Julia,Roddar Julia,
RODINI Valentina,Italy,Rowing,Rodini,Valentina,Rodini Valentina,
RODITI Matan,Israel,Marathon Swimming,Roditi,Matan,Roditi Matan,
RODNEY Brendon,Canada,Athletics,Rodney,Brendon,Rodney Brendon,
RODNEY Meleni,Grenada,Athletics,Rodney,Meleni,Rodney Meleni,
RODRIGUES BELO Ana Paula,Brazil,Handball,Rodrigues Belo,Ana Paula,Rodrigues Belo Ana Paula,
RODRIGUES Eduardo,Brazil,Athletics,Rodrigues,Eduardo,Rodrigues Eduardo,
RODRIGUES Fernanda,Brazil,Volleyball,Rodrigues,Fernanda,Rodrigues Fernanda,
RODRIGUES Gustavo,Brazil,Handball,Rodrigues,Gustavo,Rodrigues Gustavo,
RODRIGUES Irina,Portugal,Athletics,Rodrigues,Irina,Rodrigues Irina,
RODRIGUES PACHECO Isadora,Brazil,Skateboarding,Rodrigues Pacheco,Isadora,Rodrigues Pacheco Isadora,
RODRIGUEZ Carlos,Mexico,Football,Rodriguez,Carlos,Rodriguez Carlos,
RODRIGUEZ Cesar Augusto,Peru,Athletics,Rodriguez,Cesar Augusto,Rodriguez Cesar Augusto,
RODRIGUEZ Deborah,Uruguay,Athletics,Rodriguez,Deborah,Rodriguez Deborah,
RODRIGUEZ Edwin,Honduras,Football,Rodriguez,Edwin,Rodriguez Edwin,
RODRIGUEZ Elina Maria,Argentina,Volleyball,Rodriguez,Elina Maria,Rodriguez Elina Maria,
RODRIGUEZ Elvismar,Venezuela,Judo,Rodriguez,Elvismar,Rodriguez Elvismar,
RODRIGUEZ Gabriela,Mexico,Shooting,Rodriguez,Gabriela,Rodriguez Gabriela,
RODRIGUEZ GARCIA-PAZ Nicolas,Spain,Sailing,Rodriguez,GARCIA-PAZ Nicolas,Rodriguez Garcia-Paz Nicolas,
RODRIGUEZ GONZALEZ Emerson Alexand.,Venezuela,Volleyball,Rodriguez,GONZALEZ Emerson Alexand.,Rodriguez Gonzalez Emerson Alexand.,
RODRIGUEZ Julio,Dominican Republic,Baseball/Softball,Rodriguez,Julio,Rodriguez Julio,
RODRIGUEZ Leonor,Spain,Basketball,Rodriguez,Leonor,Rodriguez Leonor,
RODRIGUEZ Lucia,Spain,Athletics,Rodriguez,Lucia,Rodriguez Lucia,
RODRIGUEZ MITJAN Marina de la Cari.,Cuba,Weightlifting,Rodriguez,MITJAN Marina de la Cari.,Rodriguez Mitjan Marina De La Cari.,
RODRIGUEZ PEGUERO Katherine,Dominican Republic,Taekwondo,Rodriguez Peguero,Katherine,Rodriguez Peguero Katherine,
RODRIGUEZ PEREZ Joel,Spain,Sailing,Rodriguez,PEREZ Joel,Rodriguez Perez Joel,
RODRIGUEZ RODRIGUEZ Almudena Maria,Spain,Handball,Rodriguez,RODRIGUEZ Almudena Maria,Rodriguez Rodriguez Almudena Maria,
RODRIGUEZ Rosa Andreina,Venezuela,Athletics,Rodriguez,Rosa Andreina,Rodriguez Rosa Andreina,
RODRIGUEZ Sergio,Spain,Basketball,Rodriguez,Sergio,Rodriguez Sergio,
RODRIGUEZ VILLANUEVA Byanca Melissa,Mexico,Swimming,Rodriguez,VILLANUEVA Byanca Melissa,Rodriguez Villanueva Byanca Melissa,
RODRIGUEZ Yorgelis,Cuba,Athletics,Rodriguez,Yorgelis,Rodriguez Yorgelis,
ROE Martin,Norway,Athletics,Roe,Martin,Roe Martin,
ROEBUCK Ellie,Great Britain,Football,Roebuck,Ellie,Roebuck Ellie,
ROELL Boudewijn,Netherlands,Rowing,Roell,Boudewijn,Roell Boudewijn,
ROENNINGEN Marie,Norway,Sailing,Roenningen,Marie,Roenningen Marie,
ROEOESLI Roman,Switzerland,Rowing,Roeoesli,Roman,Roeoesli Roman,
ROGAVA Tsotne,Ukraine,Boxing,Rogava,Tsotne,Rogava Tsotne,
ROGERS Camryn,Canada,Athletics,Rogers,Camryn,Rogers Camryn,
ROGERS Jason,Saint Kitts and Nevis,Athletics,Rogers,Jason,Rogers Jason,
ROGERS Martha Ann,United States of America,Weightlifting,Rogers,Martha Ann,Rogers Martha Ann,
ROGERS Raevyn,United States of America,Athletics,Rogers,Raevyn,Rogers Raevyn,
ROGGENSACK Olaf,Germany,Rowing,Roggensack,Olaf,Roggensack Olaf,
ROGLIC Primoz,Slovenia,Cycling Road,Roglic,Primoz,Roglic Primoz,
ROGORA Laura,Italy,Sport Climbing,Rogora,Laura,Rogora Laura,
ROHAN Lukas,Czech Republic,Canoe Slalom,Rohan,Lukas,Rohan Lukas,
ROHDE Leon,Germany,Cycling Track,Rohde,Leon,Rohde Leon,
ROHIDAS Amit,India,Hockey,Rohidas,Amit,Rohidas Amit,
ROJAS Brenda,Argentina,Canoe Sprint,Rojas,Brenda,Rojas Brenda,
ROJAS CONCHA Marcos Antonio,Peru,Weightlifting,Rojas,CONCHA Marcos Antonio,Rojas Concha Marcos Antonio,
ROJAS da SILVA Artur Bruno,Bolivia,Athletics,Rojas Da Silva,Artur Bruno,Rojas Da Silva Artur Bruno,
ROJAS Yulimar,Venezuela,Athletics,Rojas,Yulimar,Rojas Yulimar,
ROJER Jean-Julien,Netherlands,Tennis,Rojer,Jean-Julien,Rojer Jean-Julien,
ROL Frederique,Switzerland,Rowing,Rol,Frederique,Rol Frederique,
ROLFO Fridolina,Sweden,Football,Rolfo,Fridolina,Rolfo Fridolina,
ROLSTON Emma,New Zealand,Football,Rolston,Emma,Rolston Emma,
ROMAN Aida,Mexico,Archery,Roman,Aida,Roman Aida,
ROMAN Lisa,Canada,Rowing,Roman,Lisa,Roman Lisa,
ROMANCHUK Mykhailo,Ukraine,Swimming,Romanchuk,Mykhailo,Romanchuk Mykhailo,
ROMANI Darlan,Brazil,Athletics,Romani,Darlan,Romani Darlan,
ROMASENKO Olesia,ROC,Canoe Sprint,Romasenko,Olesia,Romasenko Olesia,
ROMASHINA Svetlana,ROC,Artistic Swimming,Romashina,Svetlana,Romashina Svetlana,
ROMEIKE Louise,Sweden,Equestrian,Romeike,Louise,Romeike Louise,
ROMERO Natalia,Spain,Athletics,Romero,Natalia,Romero Natalia,
ROMERO Sydney,Mexico,Baseball/Softball,Romero,Sydney,Romero Sydney,
ROMERO TORRES Rogelio,Mexico,Boxing,Romero,TORRES Rogelio,Romero Torres Rogelio,
ROMERO Yeykell Eliuth,Nicaragua,Athletics,Romero,Yeykell Eliuth,Romero Yeykell Eliuth,
ROMEU ARGEMI Josep,Spain,Hockey,Romeu,ARGEMI Josep,Romeu Argemi Josep,
ROMEU Jucielen,Brazil,Boxing,Romeu,Jucielen,Romeu Jucielen,
ROMMELMANN Jonathan,Germany,Rowing,Rommelmann,Jonathan,Rommelmann Jonathan,
ROMO Luis,Mexico,Football,Romo,Luis,Romo Luis,
RONG Ningning,People's Republic of China,Wrestling,Rong,Ningning,Rong Ningning,
ROOK James,Australia,Rowing,Rook,James,Rook James,
ROONEY Natalie,New Zealand,Shooting,Rooney,Natalie,Rooney Natalie,
ROORD Jill,Netherlands,Football,Roord,Jill,Roord Jill,
ROOS Fanny,Sweden,Athletics,Roos,Fanny,Roos Fanny,
ROOS Laurence,Belgium,Equestrian,Roos,Laurence,Roos Laurence,
ROPER Christine,Canada,Rowing,Roper,Christine,Roper Christine,
ROPER Miryam,Panama,Judo,Roper,Miryam,Roper Miryam,
ROPER Phillip,Great Britain,Hockey,Roper,Phillip,Roper Phillip,
ROSA FIGUEIREDO Nathasha,Brazil,Weightlifting,Rosa Figueiredo,Nathasha,Rosa Figueiredo Nathasha,
ROSA Pamela,Brazil,Skateboarding,Rosa,Pamela,Rosa Pamela,
ROSA Vitoria Cristina,Brazil,Athletics,Rosa,Vitoria Cristina,Rosa Vitoria Cristina,
ROSADO Pamela,Puerto Rico,Basketball,Rosado,Pamela,Rosado Pamela,
ROSAFIO Danilo,Kenya,Swimming,Rosafio,Danilo,Rosafio Danilo,
ROSAS Daniella,Peru,Surfing,Rosas,Daniella,Rosas Daniella,
ROSE Alex,Samoa,Athletics,Rose,Alex,Rose Alex,
ROSE Deanne,Canada,Football,Rose,Deanne,Rose Deanne,
ROSE Shane,Australia,Equestrian,Rose,Shane,Rose Shane,
ROSETTI Bruno,Italy,Rowing,Rosetti,Bruno,Rosetti Bruno,
ROSILLO KINDELAN Gabriel Alejandro,Cuba,Wrestling,Rosillo Kindelan,Gabriel Alejandro,Rosillo Kindelan Gabriel Alejandro,
ROSOLSKA Alicja,Poland,Tennis,Rosolska,Alicja,Rosolska Alicja,
ROSS April,United States of America,Beach Volleyball,Ross,April,Ross April,
ROSS Beth,New Zealand,Rowing,Ross,Beth,Ross Beth,
ROSS Nick,New Zealand,Hockey,Ross,Nick,Ross Nick,
ROSS Nicole,United States of America,Fencing,Ross,Nicole,Ross Nicole,
ROSSET Matthieu,France,Diving,Rosset,Matthieu,Rosset Matthieu,
ROSSETTI Gabriele,Italy,Shooting,Rossetti,Gabriele,Rossetti Gabriele,
ROSSI Enrico,Italy,Beach Volleyball,Rossi,Enrico,Rossi Enrico,
ROSSI Jessica,Italy,Shooting,Rossi,Jessica,Rossi Jessica,
ROSSI Lucas,Argentina,Canoe Slalom,Rossi,Lucas,Rossi Lucas,
ROSSI Lucas Rafael,Argentina,Hockey,Rossi,Lucas Rafael,Rossi Lucas Rafael,
ROSSITER Jack,Australia,Shooting,Rossiter,Jack,Rossiter Jack,
ROSSITER Matthew,Great Britain,Rowing,Rossiter,Matthew,Rossiter Matthew,
ROSSO Ramon,Dominican Republic,Baseball/Softball,Rosso,Ramon,Rosso Ramon,
ROSTAMIYAN Haniyeh,Islamic Republic of Iran,Shooting,Rostamiyan,Haniyeh,Rostamiyan Haniyeh,
ROSTAMPOUR Michael,Islamic Republic of Iran,Basketball,Rostampour,Michael,Rostampour Michael,
ROTARU-KOTTMANN Alina,Romania,Athletics,Rotaru-Kottmann,Alina,Rotaru-Kottmann Alina,
ROTHBAUER Christopher,Austria,Swimming,Rothbauer,Christopher,Rothbauer Christopher,
ROTICH Ferguson Cheruiyot,Kenya,Athletics,Rotich,Ferguson Cheruiyot,Rotich Ferguson Cheruiyot,
ROTTER FOCKEN Aline,Germany,Wrestling,Rotter Focken,Aline,Rotter Focken Aline,
ROUSSEAU Cassiel,Australia,Diving,Rousseau,Cassiel,Rousseau Cassiel,
ROVA Cheyenne,Fiji,Swimming,Rova,Cheyenne,Rova Cheyenne,
ROWDEN Daniel,Great Britain,Athletics,Rowden,Daniel,Rowden Daniel,
ROWE Georgina,Australia,Rowing,Rowe,Georgina,Rowe Georgina,
ROWLAND Helena,Great Britain,Rugby Sevens,Rowland,Helena,Rowland Helena,
ROWLES Kye,Australia,Football,Rowles,Kye,Rowles Kye,
ROYLE Aaron,Australia,Triathlon,Royle,Aaron,Royle Aaron,
ROZENBERG Oskar,Sweden,Skateboarding,Rozenberg,Oskar,Rozenberg Oskar,
ROZMYS Michal,Poland,Athletics,Rozmys,Michal,Rozmys Michal,
ROZNER Antoine,France,Golf,Rozner,Antoine,Rozner Antoine,
RUAL Lucas,France,Sailing,Rual,Lucas,Rual Lucas,
RUAN Hongting,People's Republic of China,Rugby Sevens,Ruan,Hongting,Ruan Hongting,
RUANO OLIVA Adriana,Guatemala,Shooting,Ruano,OLIVA Adriana,Ruano Oliva Adriana,
RUBIE-RENSHAW Anneliese,Australia,Athletics,Rubie-Renshaw,Anneliese,Rubie-Renshaw Anneliese,
RUBIO CAMARGO Jose Luis,Mexico,Beach Volleyball,Rubio,CAMARGO Jose Luis,Rubio Camargo Jose Luis,
RUBIO Ricky,Spain,Basketball,Rubio,Ricky,Rubio Ricky,
RUBLEV Andrey,ROC,Tennis,Rublev,Andrey,Rublev Andrey,
RUBTSOV Aleksey,ROC,Sport Climbing,Rubtsov,Aleksey,Rubtsov Aleksey,
RUCK Taylor,Canada,Swimming,Ruck,Taylor,Ruck Taylor,
RUDAY Mikhail,Kazakhstan,Water Polo,Ruday,Mikhail,Ruday Mikhail,
RUDIGER Lars,Germany,Diving,Rudiger,Lars,Rudiger Lars,
RUDKIN James,Great Britain,Rowing,Rudkin,James,Rudkin James,
RUDYK Mateusz,Poland,Cycling Track,Rudyk,Mateusz,Rudyk Mateusz,
RUHR Jan Christopher,Germany,Hockey,Ruhr,Jan Christopher,Ruhr Jan Christopher,
RUIU Davide,Italy,Weightlifting,Ruiu,Davide,Ruiu Davide,
RUIZ BRAVO Paula,Spain,Marathon Swimming,Ruiz,BRAVO Paula,Ruiz Bravo Paula,
RUIZ CASTILLO Maria de los Angeles,Spain,Hockey,Ruiz,CASTILLO Maria de los Angeles,Ruiz Castillo Maria De Los Angeles,
RUIZ Elena,Spain,Water Polo,Ruiz,Elena,Ruiz Elena,
RUIZ I VELASCO Marcos,Spain,Weightlifting,Ruiz,I VELASCO Marcos,Ruiz I Velasco Marcos,
RUIZ Jorge,Colombia,Athletics,Ruiz,Jorge,Ruiz Jorge,
RUIZ TORRUELLA Vicenc,Spain,Hockey,Ruiz,TORRUELLA Vicenc,Ruiz Torruella Vicenc,
RULE Remedy,Philippines,Swimming,Rule,Remedy,Rule Remedy,
RULLI Giulia,Italy,3x3 Basketball,Rulli,Giulia,Rulli Giulia,
RUMAC Josip,Croatia,Cycling Road,Rumac,Josip,Rumac Josip,
RUMBENIEKS Arnis,Latvia,Athletics,Rumbenieks,Arnis,Rumbenieks Arnis,
RUMBUTIS David,Sweden,Artistic Gymnastics,Rumbutis,David,Rumbutis David,
RUOSTE Henri,Finland,Equestrian,Ruoste,Henri,Ruoste Henri,
RUPERT Iliana,France,Basketball,Rupert,Iliana,Rupert Iliana,
RUPNIK Luka,Slovenia,Basketball,Rupnik,Luka,Rupnik Luka,
RUPP Galen,United States of America,Athletics,Rupp,Galen,Rupp Galen,
RUSHER Alison,United States of America,Rowing,Rusher,Alison,Rusher Alison,
RUSSELL Alonzo,Bahamas,Athletics,Russell,Alonzo,Russell Alonzo,
RUSSELL Kane,New Zealand,Hockey,Russell,Kane,Russell Kane,
RUSSELL Michelle,Canada,Canoe Sprint,Russell,Michelle,Russell Michelle,
RUSSO Fernanda,Argentina,Shooting,Russo,Fernanda,Russo Fernanda,
RUSSO Francesca,United States of America,Fencing,Russo,Francesca,Russo Francesca,
RUSU Magdalena,Romania,Rowing,Rusu,Magdalena,Rusu Magdalena,
RUTA Pietro,Italy,Rowing,Ruta,Pietro,Ruta Pietro,
RUTTY Raegan,Cayman Islands,Artistic Gymnastics,Rutty,Raegan,Rutty Raegan,
RUUSKANEN Antti,Finland,Athletics,Ruuskanen,Antti,Ruuskanen Antti,
RUVALCABA Jonathan,Dominican Republic,Diving,Ruvalcaba,Jonathan,Ruvalcaba Jonathan,
RUZMETOV Dilshod,Uzbekistan,Boxing,Ruzmetov,Dilshod,Ruzmetov Dilshod,
RYABETS Nadezhda,Kazakhstan,Boxing,Ryabets,Nadezhda,Ryabets Nadezhda,
RYAN Alston,Antigua and Barbuda,Boxing,Ryan,Alston,Ryan Alston,
RYAN Fintan,Ireland,Cycling Track,Ryan,Fintan,Ryan Fintan,
RYAN Jaime,Australia,Sailing,Ryan,Jaime,Ryan Jaime,
RYAN Joe,United States of America,Baseball/Softball,Ryan,Joe,Ryan Joe,
RYAN Kelleigh,Canada,Fencing,Ryan,Kelleigh,Ryan Kelleigh,
RYAN Kendall,United States of America,Cycling Track,Ryan,Kendall,Ryan Kendall,
RYAN Megan,Ireland,Artistic Gymnastics,Ryan,Megan,Ryan Megan,
RYAN Ryder,United States of America,Baseball/Softball,Ryan,Ryder,Ryan Ryder,
RYAN Will,Australia,Sailing,Ryan,Will,Ryan Will,
RYBAKINA Elena,Kazakhstan,Tennis,Rybakina,Elena,Rybakina Elena,
RYBAKOVA Anastasiya,Belarus,Rhythmic Gymnastics,Rybakova,Anastasiya,Rybakova Anastasiya,
